region,GDP per capita (constant 2015 US$)
"Bolivia, Plurinational State of",2017.394606
Bolivia,2017.394606
"Bolivia, Plurinational State of",2015.377477
Bolivia,2015.377477
"Bolivia, Plurinational State of",2029.617941
Bolivia,2029.617941
"Bolivia, Plurinational State of",2048.559815
Bolivia,2048.559815
"Bolivia, Plurinational State of",2097.258351
Bolivia,2097.258351
"Bolivia, Plurinational State of",2152.361967
Bolivia,2152.361967
"Bolivia, Plurinational State of",2216.544706
Bolivia,2216.544706
"Bolivia, Plurinational State of",2277.503824
Bolivia,2277.503824
"Bolivia, Plurinational State of",2376.078087
Bolivia,2376.078087
"Bolivia, Plurinational State of",2414.129943
Bolivia,2414.129943
"Bolivia, Plurinational State of",2471.47363
Bolivia,2471.47363
"Bolivia, Plurinational State of",2556.830266
Bolivia,2556.830266
"Bolivia, Plurinational State of",2643.690813
Bolivia,2643.690813
"Bolivia, Plurinational State of",2777.720529
Bolivia,2777.720529
"Bolivia, Plurinational State of",2882.806893
Bolivia,2882.806893
"Bolivia, Plurinational State of",2975.648811
Bolivia,2975.648811
"Bolivia, Plurinational State of",3054.892547
Bolivia,3054.892547
"Bolivia, Plurinational State of",3135.031644
Bolivia,3135.031644
"Bolivia, Plurinational State of",3219.200886
Bolivia,3219.200886
"Bolivia, Plurinational State of",3242.948843
Bolivia,3242.948843
"Bolivia, Plurinational State of",2920.197443
Bolivia,2920.197443
"Bolivia, Plurinational State of",3061.73861
Bolivia,3061.73861
Bosnia and Herzegovina,647.4782289
Bosnia and Herzegovina,784.6151413
Bosnia and Herzegovina,1422.940087
Bosnia and Herzegovina,1846.144148
Bosnia and Herzegovina,2099.233896
Bosnia and Herzegovina,2279.73336
Bosnia and Herzegovina,2554.552539
Bosnia and Herzegovina,2606.738563
Bosnia and Herzegovina,2735.522879
Bosnia and Herzegovina,2851.260618
Bosnia and Herzegovina,3061.537538
Bosnia and Herzegovina,3218.579603
Bosnia and Herzegovina,3423.108456
Bosnia and Herzegovina,3669.00015
Bosnia and Herzegovina,3931.997486
Bosnia and Herzegovina,3878.422873
Bosnia and Herzegovina,3980.42425
Bosnia and Herzegovina,4091.563324
Bosnia and Herzegovina,4133.883971
Bosnia and Herzegovina,4297.474001
Bosnia and Herzegovina,4403.653938
Bosnia and Herzegovina,4599.901029
Bosnia and Herzegovina,4803.861295
Bosnia and Herzegovina,5015.224234
Bosnia and Herzegovina,5263.848266
Bosnia and Herzegovina,5476.355762
Bosnia and Herzegovina,5373.168757
Bosnia and Herzegovina,5862.4583
Botswana,396.386075
Botswana,412.2553975
Botswana,429.8815514
Botswana,444.8747188
Botswana,464.0845216
Botswana,483.5829052
Botswana,510.7904746
Botswana,537.4363396
Botswana,590.2174449
Botswana,674.7512045
Botswana,782.9220618
Botswana,965.6857681
Botswana,1176.51619
Botswana,1360.608691
Botswana,1406.843438
Botswana,1449.459914
Botswana,1523.238308
Botswana,1620.486223
Botswana,1760.205254
Botswana,1876.600201
Botswana,2000.6134
Botswana,2083.898936
Botswana,2245.423922
Botswana,2450.30572
Botswana,2566.647897
Botswana,2654.069245
Botswana,2772.241074
Botswana,2997.183192
Botswana,3464.008087
Botswana,3794.836957
Botswana,3931.631555
Botswana,4105.195605
Botswana,4105.662576
Botswana,4065.38554
Botswana,4097.203689
Botswana,4271.36369
Botswana,4410.278262
Botswana,4667.768767
Botswana,4585.559048
Botswana,4922.250367
Botswana,4917.108685
Botswana,4831.662503
Botswana,5030.138976
Botswana,5171.411466
Botswana,5219.283517
Botswana,5359.884661
Botswana,5700.076803
Botswana,5912.921536
Botswana,5982.511824
Botswana,5031.857331
Botswana,5428.15993
Botswana,5684.215237
Botswana,5566.542084
Botswana,6067.846155
Botswana,6291.244109
Botswana,5869.732943
Botswana,6166.085179
Botswana,6287.597986
Botswana,6418.571887
Botswana,6485.457267
Botswana,5810.94831
Botswana,6366.592213
Brazil,2578.432125
Brazil,2717.004894
Brazil,2811.630814
Brazil,2746.517052
Brazil,2758.866607
Brazil,2746.261344
Brazil,2850.904774
Brazil,2892.687723
Brazil,3095.225632
Brazil,3304.860245
Brazil,3558.856612
Brazil,3866.390089
Brazil,4224.20124
Brazil,4699.445339
Brazil,4962.928333
Brazil,5097.714461
Brazil,5489.986665
Brazil,5626.723761
Brazil,5768.433152
Brazil,6014.874585
Brazil,6415.645527
Brazil,6001.652206
Brazil,5914.572189
Brazil,5613.618268
Brazil,5788.09413
Brazil,6110.365748
Brazil,6433.505717
Brazil,6528.631318
Brazil,6399.492062
Brazil,6479.076886
Brazil,6086.08487
Brazil,6043.4399
Brazil,5911.694131
Brazil,6103.384553
Brazil,6358.686433
Brazil,6524.526698
Brazil,6567.360357
Brazil,6689.207419
Brazil,6613.991133
Brazil,6551.234548
Brazil,6745.865881
Brazil,6749.889719
Brazil,6868.704165
Brazil,6865.181505
Brazil,7178.356116
Brazil,7325.912358
Brazil,7534.551559
Brazil,7909.834758
Brazil,8231.110269
Brazil,8142.770839
Brazil,8673.908812
Brazil,8935.288057
Brazil,9025.324848
Brazil,9216.14336
Brazil,9183.470768
Brazil,8783.225984
Brazil,8426.853352
Brazil,8470.950789
Brazil,8553.876187
Brazil,8592.221538
Brazil,8204.202726
Brazil,8537.93922
Brunei Darussalam,43472.58151
Brunei,43472.58151
Brunei Darussalam,42168.16425
Brunei,42168.16425
Brunei Darussalam,49006.38713
Brunei,49006.38713
Brunei Darussalam,52604.72962
Brunei,52604.72962
Brunei Darussalam,54378.62335
Brunei,54378.62335
Brunei Darussalam,64532.40725
Brunei,64532.40725
Brunei Darussalam,58110.59773
Brunei,58110.59773
Brunei Darussalam,45106.28229
Brunei,45106.28229
Brunei Darussalam,45364.56542
Brunei,45364.56542
Brunei Darussalam,44077.68608
Brunei,44077.68608
Brunei Darussalam,42863.42198
Brunei,42863.42198
Brunei Darussalam,40810.67514
Brunei,40810.67514
Brunei Darussalam,38372.92481
Brunei,38372.92481
Brunei Darussalam,37843.49262
Brunei,37843.49262
Brunei Darussalam,37010.56793
Brunei,37010.56793
Brunei Darussalam,35445.75873
Brunei,35445.75873
Brunei Darussalam,34722.8695
Brunei,34722.8695
Brunei Darussalam,34762.51287
Brunei,34762.51287
Brunei Darussalam,35424.8304
Brunei,35424.8304
Brunei Darussalam,34622.04532
Brunei,34622.04532
Brunei Darussalam,34827.61268
Brunei,34827.61268
Brunei Darussalam,35516.1274
Brunei,35516.1274
Brunei Darussalam,35691.27013
Brunei,35691.27013
Brunei Darussalam,34378.13262
Brunei,34378.13262
Brunei Darussalam,33445.38841
Brunei,33445.38841
Brunei Darussalam,33739.76368
Brunei,33739.76368
Brunei Darussalam,33986.08738
Brunei,33986.08738
Brunei Darussalam,34219.58437
Brunei,34219.58437
Brunei Darussalam,34857.67208
Brunei,34857.67208
Brunei Darussalam,35203.07073
Brunei,35203.07073
Brunei Darussalam,34750.85165
Brunei,34750.85165
Brunei Darussalam,34290.38511
Brunei,34290.38511
Brunei Darussalam,35213.50015
Brunei,35213.50015
Brunei Darussalam,34714.81796
Brunei,34714.81796
Brunei Darussalam,33526.27087
Brunei,33526.27087
Brunei Darussalam,32450.08994
Brunei,32450.08994
Brunei Darussalam,32810.76615
Brunei,32810.76615
Brunei Darussalam,33577.32906
Brunei,33577.32906
Brunei Darussalam,33456.53296
Brunei,33456.53296
Brunei Darussalam,32342.14776
Brunei,32342.14776
Brunei Darussalam,31155.99337
Brunei,31155.99337
Brunei Darussalam,30681.67944
Brunei,30681.67944
Brunei Darussalam,29601.33333
Brunei,29601.33333
Brunei Darussalam,29696.11841
Brunei,29696.11841
Brunei Darussalam,29438.1007
Brunei,29438.1007
Brunei Darussalam,30313.65639
Brunei,30313.65639
Brunei Darussalam,30402.08706
Brunei,30402.08706
Brunei Darussalam,29673.40332
Brunei,29673.40332
Bulgaria,3428.409512
Bulgaria,3584.441373
Bulgaria,3657.287766
Bulgaria,3773.315984
Bulgaria,3892.356835
Bulgaria,3996.864802
Bulgaria,4166.14167
Bulgaria,4411.886223
Bulgaria,4889.25632
Bulgaria,4784.054646
Bulgaria,4427.010714
Bulgaria,4093.476679
Bulgaria,3836.763955
Bulgaria,3810.243722
Bulgaria,3892.71107
Bulgaria,4021.96453
Bulgaria,4253.202202
Bulgaria,3675.152739
Bulgaria,3839.947478
Bulgaria,3537.318429
Bulgaria,3717.900482
Bulgaria,3937.671502
Bulgaria,4260.372215
Bulgaria,4519.149921
Bulgaria,4849.8344
Bulgaria,5231.298204
Bulgaria,5629.758314
Bulgaria,6048.696092
Bulgaria,6464.672654
Bulgaria,6288.67741
Bulgaria,6427.810062
Bulgaria,6605.08982
Bulgaria,6693.612364
Bulgaria,6693.450153
Bulgaria,6796.689119
Bulgaria,7074.681023
Bulgaria,7341.047614
Bulgaria,7599.124957
Bulgaria,7859.692156
Bulgaria,8234.839669
Bulgaria,7956.46909
Bulgaria,8633.982291
Burkina Faso,243.9305047
Burkina Faso,250.1562773
Burkina Faso,261.6243263
Burkina Faso,254.4739372
Burkina Faso,256.3122968
Burkina Faso,261.7424605
Burkina Faso,258.8898765
Burkina Faso,277.0913112
Burkina Faso,280.7802485
Burkina Faso,281.6063649
Burkina Faso,277.1168299
Burkina Faso,276.3004472
Burkina Faso,277.9398719
Burkina Faso,274.3467131
Burkina Faso,291.6305019
Burkina Faso,294.4878708
Burkina Faso,312.927577
Burkina Faso,306.9005634
Burkina Faso,313.1738194
Burkina Faso,316.3701098
Burkina Faso,310.4725759
Burkina Faso,315.0163417
Burkina Faso,335.8013171
Burkina Faso,327.5955594
Burkina Faso,312.624169
Burkina Faso,329.5699926
Burkina Faso,345.8774303
Burkina Faso,335.7669335
Burkina Faso,345.848562
Burkina Faso,344.0903653
Burkina Faso,333.1715937
Burkina Faso,354.3218872
Burkina Faso,346.5072679
Burkina Faso,349.7019749
Burkina Faso,345.4817015
Burkina Faso,355.9879399
Burkina Faso,385.2291986
Burkina Faso,399.1849984
Burkina Faso,416.7416983
Burkina Faso,434.6583908
Burkina Faso,429.8473708
Burkina Faso,444.5497534
Burkina Faso,449.8539297
Burkina Faso,470.129581
Burkina Faso,476.0099793
Burkina Faso,501.2072485
Burkina Faso,516.1767659
Burkina Faso,521.3452574
Burkina Faso,535.5836429
Burkina Faso,535.5168327
Burkina Faso,563.9267748
Burkina Faso,583.6794751
Burkina Faso,602.7867568
Burkina Faso,618.8045811
Burkina Faso,626.6262487
Burkina Faso,632.1266837
Burkina Faso,650.4172587
Burkina Faso,671.251794
Burkina Faso,696.0445685
Burkina Faso,716.012195
Burkina Faso,710.4713527
Burkina Faso,739.6727224
Burundi,290.7332384
Burundi,244.5934153
Burundi,260.1623882
Burundi,265.339869
Burundi,274.0744958
Burundi,277.1879573
Burundi,283.1420883
Burundi,314.2932611
Burundi,306.0751487
Burundi,295.2636108
Burundi,350.7127855
Burundi,351.8723581
Burundi,329.6031179
Burundi,353.073658
Burundi,342.0242169
Burundi,336.2171988
Burundi,355.1859614
Burundi,386.1917561
Burundi,371.9538796
Burundi,369.1874317
Burundi,357.6831416
Burundi,385.2952865
Burundi,371.9972319
Burundi,375.6770143
Burundi,367.2662403
Burundi,401.7672152
Burundi,407.1173349
Burundi,419.8560628
Burundi,431.4373072
Burundi,428.9714243
Burundi,435.0709522
Burundi,447.7448667
Burundi,440.591866
Burundi,427.069007
Burundi,408.4193248
Burundi,354.1161883
Burundi,325.9119232
Burundi,321.0896974
Burundi,330.1289376
Burundi,319.1358075
Burundi,310.0067174
Burundi,308.6452055
Burundi,313.4864125
Burundi,300.0861593
Burundi,303.1196764
Burundi,294.7387796
Burundi,299.7691271
Burundi,298.9366667
Burundi,300.8413556
Burundi,296.8471011
Burundi,297.7917333
Burundi,299.0171819
Burundi,301.4813256
Burundi,305.2908416
Burundi,307.7655378
Burundi,289.3596333
Burundi,282.9759725
Burundi,277.9598089
Burundi,274.1319142
Burundi,270.1372831
Burundi,263.3609942
Burundi,261.0193796
Cape Verde,542.6226016
Cape Verde,580.4321605
Cape Verde,588.2607922
Cape Verde,635.2120542
Cape Verde,650.3968869
Cape Verde,697.4549834
Cape Verde,708.3184719
Cape Verde,729.4183602
Cape Verde,763.2780362
Cape Verde,795.6931906
Cape Verde,787.1068935
Cape Verde,780.6891764
Cape Verde,845.1579264
Cape Verde,895.7685804
Cape Verde,1041.270469
Cape Verde,1161.132545
Cape Verde,1263.323087
Cape Verde,1372.33881
Cape Verde,1510.585208
Cape Verde,1644.939494
Cape Verde,1844.53807
Cape Verde,1854.512058
Cape Verde,1921.892224
Cape Verde,1973.554935
Cape Verde,2145.774604
Cape Verde,2265.03467
Cape Verde,2416.173843
Cape Verde,2750.476982
Cape Verde,2901.192121
Cape Verde,2834.882367
Cape Verde,2845.702357
Cape Verde,2923.260502
Cape Verde,2919.779874
Cape Verde,2910.099444
Cape Verde,2894.987054
Cape Verde,2891.884482
Cape Verde,2994.198325
Cape Verde,3068.990292
Cape Verde,3172.960459
Cape Verde,3318.932781
Cape Verde,2801.049151
Cape Verde,2968.86077
Cambodia,563.7702821
Cambodia,353.95657
Cambodia,378.9223782
Cambodia,391.829017
Cambodia,398.6529632
Cambodia,408.8225268
Cambodia,451.8614506
Cambodia,488.0027023
Cambodia,518.3842919
Cambodia,542.654743
Cambodia,578.4093554
Cambodia,627.0082134
Cambodia,697.7467582
Cambodia,759.643395
Cambodia,822.7540867
Cambodia,863.3869748
Cambodia,851.2030243
Cambodia,888.9125883
Cambodia,938.0176771
Cambodia,992.1346004
Cambodia,1049.994506
Cambodia,1109.375653
Cambodia,1170.742816
Cambodia,1235.323404
Cambodia,1304.549389
Cambodia,1384.968023
Cambodia,1465.969535
Cambodia,1404.198655
Cambodia,1429.937027
Cameroon,943.2784585
Cameroon,939.2569463
Cameroon,948.9412641
Cameroon,962.0242865
Cameroon,973.0751132
Cameroon,969.4316567
Cameroon,989.902763
Cameroon,860.4080387
Cameroon,892.2973724
Cameroon,912.3519044
Cameroon,916.2852822
Cameroon,923.1947527
Cameroon,922.5286656
Cameroon,945.6586026
Cameroon,1018.639514
Cameroon,1102.132112
Cameroon,1014.067859
Cameroon,1123.991054
Cameroon,1334.261346
Cameroon,1375.294587
Cameroon,1304.507914
Cameroon,1473.871232
Cameroon,1546.476834
Cameroon,1618.030527
Cameroon,1689.976964
Cameroon,1771.165355
Cameroon,1833.42028
Cameroon,1738.835464
Cameroon,1554.282377
Cameroon,1480.644506
Cameroon,1348.730345
Cameroon,1259.117258
Cameroon,1184.787085
Cameroon,1059.520359
Cameroon,1048.987209
Cameroon,1049.70666
Cameroon,1064.646042
Cameroon,1083.641606
Cameroon,1105.2452
Cameroon,1124.900473
Cameroon,1137.624523
Cameroon,1156.050387
Cameroon,1175.87167
Cameroon,1206.610508
Cameroon,1256.693646
Cameroon,1250.058879
Cameroon,1262.871902
Cameroon,1281.39248
Cameroon,1281.019833
Cameroon,1277.181615
Cameroon,1277.265689
Cameroon,1283.567037
Cameroon,1305.668029
Cameroon,1332.86
Cameroon,1366.96659
Cameroon,1399.675331
Cameroon,1420.029867
Cameroon,1429.23468
Cameroon,1445.267766
Cameroon,1454.564064
Cameroon,1419.328204
Cameroon,1432.862685
Canada,33861.1471
Canada,34889.67131
Canada,36393.96369
Canada,37923.48646
Canada,38185.21967
Canada,38912.20974
Canada,39257.7619
Canada,40093.80734
Canada,40989.52682
Canada,41646.41464
Canada,42097.43512
Canada,42063.63305
Canada,40368.29204
Canada,41155.32364
Canada,42036.99784
Canada,42315.80739
Canada,42846.2842
Canada,43635.09548
Canada,43596.13554
Canada,43536.9134
Canada,44325.48834
Canada,44917.48373
Canada,45109.24449
Canada,42258.69102
Canada,43936.3081
Cayman Islands,96179.7635
Cayman Islands,96283.71358
Cayman Islands,93169.6701
Cayman Islands,84029.99745
Cayman Islands,79522.70748
Cayman Islands,78396.55906
Cayman Islands,77451.29854
Cayman Islands,76620.3025
Cayman Islands,76875.34822
Cayman Islands,77298.62806
Cayman Islands,78080.24473
Cayman Islands,78886.12111
Cayman Islands,80600.61075
Cayman Islands,82139.89611
Cayman Islands,76116.42523
Cayman Islands,76577.82224
Central African Republic,583.648966
Central African Republic,601.5881652
Central African Republic,568.5629975
Central African Republic,553.8283383
Central African Republic,554.2780229
Central African Republic,548.1902889
Central African Republic,540.1340082
Central African Republic,553.0932194
Central African Republic,548.253366
Central African Republic,573.6965825
Central African Republic,574.0636158
Central African Republic,568.4887217
Central African Republic,557.2944745
Central African Republic,556.885484
Central African Republic,580.7094648
Central African Republic,571.6697609
Central African Republic,593.776776
Central African Republic,610.1402413
Central African Republic,611.2779889
Central African Republic,590.1301445
Central African Republic,557.8779758
Central African Republic,543.4712284
Central African Republic,579.0879655
Central African Republic,526.1725946
Central African Republic,569.5704476
Central African Republic,585.0904801
Central African Republic,598.8575813
Central African Republic,562.3233793
Central African Republic,562.9772802
Central African Republic,560.015097
Central African Republic,531.3860034
Central African Republic,512.2518383
Central African Republic,464.3354617
Central African Republic,451.1999336
Central African Republic,458.654522
Central African Republic,478.3438932
Central African Republic,447.3506292
Central African Republic,458.1338337
Central African Republic,466.634107
Central African Republic,470.1683573
Central African Republic,445.8032915
Central African Republic,455.3383787
Central African Republic,461.4980841
Central African Republic,426.1595794
Central African Republic,442.0152346
Central African Republic,436.1002636
Central African Republic,447.808105
Central African Republic,459.7460648
Central African Republic,459.5624556
Central African Republic,488.3880234
Central African Republic,500.5292757
Central African Republic,513.594265
Central African Republic,534.8835608
Central African Republic,338.1657046
Central African Republic,338.7003837
Central African Republic,351.8797536
Central African Republic,362.2183299
Central African Republic,371.6031298
Central African Republic,378.2630765
Central African Republic,381.4140451
Central African Republic,375.2169228
Central African Republic,370.6757491
Chad,560.2965142
Chad,557.2777438
Chad,575.8493495
Chad,555.6859543
Chad,531.2865029
Chad,524.4271959
Chad,505.5069562
Chad,500.1147379
Chad,488.6379542
Chad,512.3288912
Chad,511.5766823
Chad,490.0381238
Chad,485.061344
Chad,434.3568347
Chad,445.919815
Chad,476.1539866
Chad,481.0489146
Chad,483.0382974
Chad,472.4184934
Chad,363.5859358
Chad,341.187684
Chad,344.6681956
Chad,346.3189829
Chad,381.1317571
Chad,384.0887995
Chad,463.3632625
Chad,431.3751307
Chad,406.5583615
Chad,453.9029106
Chad,460.3265672
Chad,429.2491448
Chad,449.2814364
Chad,465.1760108
Chad,383.2591432
Chad,412.8442757
Chad,399.9994906
Chad,391.1730174
Chad,399.3881414
Chad,412.8431329
Chad,396.0118239
Chad,379.3515456
Chad,409.7036673
Chad,429.4269724
Chad,473.4680201
Chad,605.2393529
Chad,682.3538711
Chad,662.8855028
Chad,661.7723625
Chad,658.8744584
Chad,662.9232506
Chad,727.5249426
Chad,703.1232127
Chad,739.3383623
Chad,754.1718107
Chad,777.9356784
Chad,774.4116005
Chad,703.4660047
Chad,660.1261315
Chad,653.3497593
Chad,652.7032138
Chad,622.2785042
Chad,595.6637846
Chile,3289.235403
Chile,3390.262436
Chile,3455.052414
Chile,3585.061963
Chile,3606.313516
Chile,3571.822555
Chile,3900.862245
Chile,3970.573081
Chile,4041.591498
Chile,4129.057587
Chile,4134.283204
Chile,4449.583286
Chile,4334.142983
Chile,4051.446941
Chile,4082.645817
Chile,3499.753688
Chile,3578.278348
Chile,3892.578038
Chile,4129.155314
Chile,4410.789709
Chile,4694.337
Chile,4928.562984
Chile,4322.647764
Chile,4047.790137
Chile,4154.495968
Chile,4258.465214
Chile,4420.020987
Chile,4632.181936
Chile,4893.281336
Chile,5292.728105
Chile,5381.345232
Chile,5707.613027
Chile,6243.521892
Chile,6552.164395
Chile,6778.947301
Chile,7278.951489
Chile,7668.448737
Chile,8127.507118
Chile,8361.471157
Chile,8239.873993
Chile,8550.711454
Chile,8722.575326
Chile,8904.537903
Chile,9227.912116
Chile,9746.183042
Chile,10214.73255
Chile,10727.10263
Chile,11171.41947
Chile,11479.28156
Chile,11234.96794
Chile,11773.00412
Chile,12382.37917
Chile,13017.06753
Chile,13318.59489
Chile,13421.53802
Chile,13569.9478
Chile,13644.62293
Chile,13615.52353
Chile,13906.77022
Chile,13765.11825
Chile,12767.30391
Chile,14115.96014
China,238.2166313
China,175.0233723
China,163.9067543
China,176.4001442
China,203.6874744
China,232.606796
China,250.3044606
China,229.8758681
China,214.7696866
China,244.3635327
China,283.5848554
China,295.3796492
China,299.1903597
China,315.1291069
China,315.8161062
China,337.3435231
